icon,similarity,confidence,primary_address,primary_name,primary_type,secondary_address,secondary_name,secondary_type,bb-,bbs,bb+,jmp-,jmps,jmp+
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C030,__errno_location,Thunk,0010E020,__errno_location,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C038,strncmp,Thunk,0010E030,strncmp,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C040,_ITM_deregisterTMCloneTable,Thunk,0010E038,_ITM_deregisterTMCloneTable,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C048,_exit,Thunk,0010E040,_exit,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C058,__fpending,Thunk,0010E048,__fpending,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C070,iswcntrl,Thunk,0010E058,iswcntrl,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C078,reallocarray,Thunk,0010E060,reallocarray,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C098,textdomain,Thunk,0010E070,textdomain,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0A0,fclose,Thunk,0010E078,fclose,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0A8,bindtextdomain,Thunk,0010E080,bindtextdomain,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0B0,dcgettext,Thunk,0010E088,dcgettext,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0C0,__ctype_get_mb_cur_max,Thunk,0010E098,__ctype_get_mb_cur_max,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0C8,strlen,Thunk,0010E0A0,strlen,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0D8,__stack_chk_fail,Thunk,0010E0B0,__stack_chk_fail,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0E8,mbrtowc,Thunk,0010E0C0,mbrtowc,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C108,strrchr,Thunk,0010E0E0,strrchr,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C110,lseek,Thunk,0010E0E8,lseek,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C118,__assert_fail,Thunk,0010E0F8,__assert_fail,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C128,memset,Thunk,0010E100,memset,Thunk,-1,0,-1,-1,0,-1
